name,url
LinkThumbsUp,https://cdn.frankerfacez.com/emoticon/57282/1
DKThumb,https://cdn.frankerfacez.com/emoticon/39136/1
dogeKek,https://cdn.frankerfacez.com/emoticon/126684/1
EXTERMINATE,https://cdn.frankerfacez.com/emoticon/72296/1
peepoLove,https://cdn.frankerfacez.com/emoticon/250614/1
essiRage,https://cdn.frankerfacez.com/emoticon/66605/1
Kapppppa,https://cdn.frankerfacez.com/emoticon/24993/1
ResidentKirby,https://cdn.frankerfacez.com/emoticon/3303/1
vineSosig,https://cdn.frankerfacez.com/emoticon/248628/1
peepoDetective,https://cdn.frankerfacez.com/emoticon/234227/1
EhEhh,https://cdn.frankerfacez.com/emoticon/29067/1
PepeCool,https://cdn.frankerfacez.com/emoticon/185868/1
LoveNectar,https://cdn.frankerfacez.com/emoticon/46050/1
kannaFU,https://cdn.frankerfacez.com/emoticon/173046/1
TriHardW,https://cdn.frankerfacez.com/emoticon/158595/1
monkaGUN,https://cdn.frankerfacez.com/emoticon/267467/1
AmatsukazeFloat,https://cdn.frankerfacez.com/emoticon/53823/1
ozonF,https://cdn.frankerfacez.com/emoticon/234409/1
BibelCry,https://cdn.frankerfacez.com/emoticon/24576/1
MapLewd,https://cdn.frankerfacez.com/emoticon/153007/1
peepoShrug,https://cdn.frankerfacez.com/emoticon/228447/1
lulWut,https://cdn.frankerfacez.com/emoticon/249979/1
punDog,https://cdn.frankerfacez.com/emoticon/55739/1
YanStabL,https://cdn.frankerfacez.com/emoticon/104225/1
POGGIES,https://cdn.frankerfacez.com/emoticon/257284/1
FeelsModMan,https://cdn.frankerfacez.com/emoticon/59357/1
cirPomp,https://cdn.frankerfacez.com/emoticon/229668/1
MarioKappa,https://cdn.frankerfacez.com/emoticon/58142/1
numan,https://cdn.frankerfacez.com/emoticon/26493/1
4Play,https://cdn.frankerfacez.com/emoticon/254764/1
WTFCat,https://cdn.frankerfacez.com/emoticon/37900/1
ShaqChamp,https://cdn.frankerfacez.com/emoticon/25898/1
HYPERSMILE,https://cdn.frankerfacez.com/emoticon/263889/1
PikaThump,https://cdn.frankerfacez.com/emoticon/27735/1
OhICantSee,https://cdn.frankerfacez.com/emoticon/117822/1
catbag3,https://cdn.frankerfacez.com/emoticon/31947/1
SadShip,https://cdn.frankerfacez.com/emoticon/35699/1
vineGooey,https://cdn.frankerfacez.com/emoticon/246235/1
peepoHurt,https://cdn.frankerfacez.com/emoticon/253513/1
MINGLEE,https://cdn.frankerfacez.com/emoticon/97167/1
PogCamp,https://cdn.frankerfacez.com/emoticon/65447/1
MamiDosh,https://cdn.frankerfacez.com/emoticon/12744/1
CatInABox,https://cdn.frankerfacez.com/emoticon/44569/1
FeelsWayTooAmazingMan,https://cdn.frankerfacez.com/emoticon/157150/1
temMIE,https://cdn.frankerfacez.com/emoticon/62294/1
Lorl,https://cdn.frankerfacez.com/emoticon/49731/1
NepCurious,https://cdn.frankerfacez.com/emoticon/129391/1
AnimeTiddy,https://cdn.frankerfacez.com/emoticon/44840/1
IAStare,https://cdn.frankerfacez.com/emoticon/229531/1
!treat,https://cdn.frankerfacez.com/emoticon/6709/1
Pupper,https://cdn.frankerfacez.com/emoticon/79520/1
BlankSpace,https://cdn.frankerfacez.com/emoticon/28020/1
PokeSlow,https://cdn.frankerfacez.com/emoticon/112880/1
BabyThump,https://cdn.frankerfacez.com/emoticon/31291/1
NoireBest,https://cdn.frankerfacez.com/emoticon/80066/1
WrongHole,https://cdn.frankerfacez.com/emoticon/28635/1
pepoDerp,https://cdn.frankerfacez.com/emoticon/164704/1
monkaHands,https://cdn.frankerfacez.com/emoticon/241127/1
TooNep,https://cdn.frankerfacez.com/emoticon/77629/1
CoffeeTime,https://cdn.frankerfacez.com/emoticon/35745/1
MSPaintBeast,https://cdn.frankerfacez.com/emoticon/50888/1
hopeLUL,https://cdn.frankerfacez.com/emoticon/200484/1
forsen1LookingOutOfHisWindow,https://cdn.frankerfacez.com/emoticon/140882/1
SataniaWaa,https://cdn.frankerfacez.com/emoticon/164192/1
hopeChamp,https://cdn.frankerfacez.com/emoticon/200483/1
ANDTHISISTOGOEVENFURTHERBEYOND,https://cdn.frankerfacez.com/emoticon/126844/1
Blub,https://cdn.frankerfacez.com/emoticon/44797/1
ChinoStare,https://cdn.frankerfacez.com/emoticon/65229/1
AhriSenpai,https://cdn.frankerfacez.com/emoticon/154642/1
ZULULW,https://cdn.frankerfacez.com/emoticon/155538/1
KongouDerp,https://cdn.frankerfacez.com/emoticon/55133/1
CatChamp,https://cdn.frankerfacez.com/emoticon/40915/1
PepeRIP,https://cdn.frankerfacez.com/emoticon/252124/1
Poggers,https://cdn.frankerfacez.com/emoticon/270777/1
vineDrake,https://cdn.frankerfacez.com/emoticon/252067/1
shyDog,https://cdn.frankerfacez.com/emoticon/85538/1
DankMemes,https://cdn.frankerfacez.com/emoticon/34410/1
Kregysam,https://cdn.frankerfacez.com/emoticon/37391/1
PeepoWeird,https://cdn.frankerfacez.com/emoticon/243682/1
ResetsLive,https://cdn.frankerfacez.com/emoticon/75416/1
GatoBolso,https://cdn.frankerfacez.com/emoticon/21800/1
dale,https://cdn.frankerfacez.com/emoticon/28507/1
OMEGAPOGGERS,https://cdn.frankerfacez.com/emoticon/238937/1
NinoFace,https://cdn.frankerfacez.com/emoticon/220000/1
SheLookedLikeSheHadNeverSeenAnythingQuiteSoHorribleInAllHerLife,https://cdn.frankerfacez.com/emoticon/44973/1
pepoDJ,https://cdn.frankerfacez.com/emoticon/206378/1
BigBag,https://cdn.frankerfacez.com/emoticon/19242/1
TuckMeIn,https://cdn.frankerfacez.com/emoticon/18290/1
MapleRage,https://cdn.frankerfacez.com/emoticon/52742/1
bhdkHype,https://cdn.frankerfacez.com/emoticon/29662/1
VanillaGasm,https://cdn.frankerfacez.com/emoticon/84451/1
catbag1,https://cdn.frankerfacez.com/emoticon/31946/1
catbag2,https://cdn.frankerfacez.com/emoticon/31948/1
TRIYAYA,https://cdn.frankerfacez.com/emoticon/262654/1
peepoEZ,https://cdn.frankerfacez.com/emoticon/225468/1
4Headest,https://cdn.frankerfacez.com/emoticon/165600/1
catbag4,https://cdn.frankerfacez.com/emoticon/31945/1
FeelsSmartMan,https://cdn.frankerfacez.com/emoticon/177424/1
ShowMeTheBooty,https://cdn.frankerfacez.com/emoticon/62526/1
UmaruSleeper,https://cdn.frankerfacez.com/emoticon/50803/1
DittoForDays,https://cdn.frankerfacez.com/emoticon/12886/1
ForsenC,https://cdn.frankerfacez.com/emoticon/121110/1
sWonder,https://cdn.frankerfacez.com/emoticon/26050/1
ClapClap,https://cdn.frankerfacez.com/emoticon/27996/1
YanLikeThis,https://cdn.frankerfacez.com/emoticon/168931/1
HyPe,https://cdn.frankerfacez.com/emoticon/89701/1
NinoHuh,https://cdn.frankerfacez.com/emoticon/219991/1
HeGotEm,https://cdn.frankerfacez.com/emoticon/69506/1
GearCheer,https://cdn.frankerfacez.com/emoticon/99840/1
pepoSpecial,https://cdn.frankerfacez.com/emoticon/181826/1
Neck1,https://cdn.frankerfacez.com/emoticon/118916/1
YouLostMe,https://cdn.frankerfacez.com/emoticon/83636/1
RemHmpf,https://cdn.frankerfacez.com/emoticon/130069/1
Exploded,https://cdn.frankerfacez.com/emoticon/91550/1
REEEEE,https://cdn.frankerfacez.com/emoticon/235284/1
NastyPlot,https://cdn.frankerfacez.com/emoticon/29968/1
PovertyFrog,https://cdn.frankerfacez.com/emoticon/27043/1
Neck2,https://cdn.frankerfacez.com/emoticon/118918/1
PepoGun,https://cdn.frankerfacez.com/emoticon/235479/1
ThinkinG,https://cdn.frankerfacez.com/emoticon/133058/1
CoryZ,https://cdn.frankerfacez.com/emoticon/25000/1
YanPeek,https://cdn.frankerfacez.com/emoticon/170674/1
Neck3,https://cdn.frankerfacez.com/emoticon/118917/1
MarioFacepalm,https://cdn.frankerfacez.com/emoticon/2789/1
NanoDeath,https://cdn.frankerfacez.com/emoticon/45436/1
PogChomp,https://cdn.frankerfacez.com/emoticon/259795/1
GNOMED,https://cdn.frankerfacez.com/emoticon/257306/1
ThisIsNotFine,https://cdn.frankerfacez.com/emoticon/103244/1
Comfa,https://cdn.frankerfacez.com/emoticon/195847/1
KotoriXD,https://cdn.frankerfacez.com/emoticon/53347/1
TriPeek,https://cdn.frankerfacez.com/emoticon/243679/1
SplintReset,https://cdn.frankerfacez.com/emoticon/23837/1
WOGGERS,https://cdn.frankerfacez.com/emoticon/244028/1
ImpossibleGame,https://cdn.frankerfacez.com/emoticon/42146/1
PoiHug,https://cdn.frankerfacez.com/emoticon/92657/1
gachiW,https://cdn.frankerfacez.com/emoticon/200300/1
NepSnide,https://cdn.frankerfacez.com/emoticon/160039/1
FKINGTANAKA,https://cdn.frankerfacez.com/emoticon/49273/1
BibleTrump,https://cdn.frankerfacez.com/emoticon/53330/1
EZPZ,https://cdn.frankerfacez.com/emoticon/244447/1
YanLick,https://cdn.frankerfacez.com/emoticon/170675/1
KannaPoint,https://cdn.frankerfacez.com/emoticon/165068/1
FilthyCasual,https://cdn.frankerfacez.com/emoticon/27757/1
Caveman,https://cdn.frankerfacez.com/emoticon/106911/1
ApprehensivePikachu,https://cdn.frankerfacez.com/emoticon/47745/1
OPMerica,https://cdn.frankerfacez.com/emoticon/31142/1
NyaNya,https://cdn.frankerfacez.com/emoticon/238705/1
ReinFeh,https://cdn.frankerfacez.com/emoticon/220002/1
NepSmug,https://cdn.frankerfacez.com/emoticon/123491/1
OMEGABRUH,https://cdn.frankerfacez.com/emoticon/215694/1
GLOD!,https://cdn.frankerfacez.com/emoticon/1776/1
VoHiYoW,https://cdn.frankerfacez.com/emoticon/151122/1
PeekaBoo,https://cdn.frankerfacez.com/emoticon/54707/1
RollSafe,https://cdn.frankerfacez.com/emoticon/158471/1
DankeDanke,https://cdn.frankerfacez.com/emoticon/50246/1
FriendlyFriends,https://cdn.frankerfacez.com/emoticon/31636/1
GennyWrath,https://cdn.frankerfacez.com/emoticon/219989/1
TooFine,https://cdn.frankerfacez.com/emoticon/52939/1
BoneZone,https://cdn.frankerfacez.com/emoticon/58162/1
FeelsLoveMan,https://cdn.frankerfacez.com/emoticon/176251/1
PogChampion,https://cdn.frankerfacez.com/emoticon/237795/1
monkaCop,https://cdn.frankerfacez.com/emoticon/209083/1
Doing!Kirby,https://cdn.frankerfacez.com/emoticon/64037/1
YanAhh,https://cdn.frankerfacez.com/emoticon/192389/1
DannyDorito,https://cdn.frankerfacez.com/emoticon/27449/1
Poog,https://cdn.frankerfacez.com/emoticon/272256/1
miniOven,https://cdn.frankerfacez.com/emoticon/64808/1
MonkaGun,https://cdn.frankerfacez.com/emoticon/244315/1
PepeOMG,https://cdn.frankerfacez.com/emoticon/61935/1
SaitamaW,https://cdn.frankerfacez.com/emoticon/65236/1
RamKiss,https://cdn.frankerfacez.com/emoticon/111631/1
ShiNobu,https://cdn.frankerfacez.com/emoticon/34557/1
FeelsHugged,https://cdn.frankerfacez.com/emoticon/180696/1
YoDawg,https://cdn.frankerfacez.com/emoticon/43605/1
RemRem,https://cdn.frankerfacez.com/emoticon/115126/1
ComfyHiYo,https://cdn.frankerfacez.com/emoticon/152189/1
LinkChamp,https://cdn.frankerfacez.com/emoticon/56844/1
AyaNOO,https://cdn.frankerfacez.com/emoticon/70486/1
gunRt,https://cdn.frankerfacez.com/emoticon/82146/1
peepoRIP,https://cdn.frankerfacez.com/emoticon/244026/1
KannaComfy,https://cdn.frankerfacez.com/emoticon/156515/1
vineFOV,https://cdn.frankerfacez.com/emoticon/254566/1
IDOLGAMES,https://cdn.frankerfacez.com/emoticon/157514/1
FeelsUshankaMan,https://cdn.frankerfacez.com/emoticon/118860/1
KokoroSlain,https://cdn.frankerfacez.com/emoticon/247071/1
WeebsOut,https://cdn.frankerfacez.com/emoticon/273365/1
DogePride,https://cdn.frankerfacez.com/emoticon/125987/1
DogBag,https://cdn.frankerfacez.com/emoticon/46235/1
BanThem,https://cdn.frankerfacez.com/emoticon/77761/1
RoWIW,https://cdn.frankerfacez.com/emoticon/163530/1
YanCute,https://cdn.frankerfacez.com/emoticon/184474/1
bigJeb,https://cdn.frankerfacez.com/emoticon/140695/1
NoireBaka,https://cdn.frankerfacez.com/emoticon/91167/1
Spurdo,https://cdn.frankerfacez.com/emoticon/20835/1
PacAttack,https://cdn.frankerfacez.com/emoticon/10409/1
PillowZebbe,https://cdn.frankerfacez.com/emoticon/53444/1
PepeNice,https://cdn.frankerfacez.com/emoticon/257954/1
CatSavior,https://cdn.frankerfacez.com/emoticon/17059/1
ULTRALUL,https://cdn.frankerfacez.com/emoticon/130076/1
FailMario,https://cdn.frankerfacez.com/emoticon/21442/1
KappaMander,https://cdn.frankerfacez.com/emoticon/33995/1
RemComfy,https://cdn.frankerfacez.com/emoticon/114289/1
pepeREE,https://cdn.frankerfacez.com/emoticon/90220/1
BKlul,https://cdn.frankerfacez.com/emoticon/219990/1
feelsTense,https://cdn.frankerfacez.com/emoticon/210968/1
OMEGALULCEPTION,https://cdn.frankerfacez.com/emoticon/157701/1
FeelsBeerMan,https://cdn.frankerfacez.com/emoticon/122790/1
ChihayaKawaii,https://cdn.frankerfacez.com/emoticon/28710/1
CheepCheep,https://cdn.frankerfacez.com/emoticon/176108/1
FrankerZPride,https://cdn.frankerfacez.com/emoticon/40646/1
FrankerW,https://cdn.frankerfacez.com/emoticon/100319/1
pepoDab,https://cdn.frankerfacez.com/emoticon/225231/1
NepSly,https://cdn.frankerfacez.com/emoticon/90504/1
Pikawat,https://cdn.frankerfacez.com/emoticon/25812/1
Mmm,https://cdn.frankerfacez.com/emoticon/26029/1
BagCat,https://cdn.frankerfacez.com/emoticon/11420/1
CoolMagoo,https://cdn.frankerfacez.com/emoticon/51263/1
ThinkDorm,https://cdn.frankerfacez.com/emoticon/219967/1
JustDoIt,https://cdn.frankerfacez.com/emoticon/95499/1
bhdkRekt,https://cdn.frankerfacez.com/emoticon/29652/1
OhMyDogW,https://cdn.frankerfacez.com/emoticon/144328/1
OMGScoots,https://cdn.frankerfacez.com/emoticon/164043/1
PeepoPOGGERS,https://cdn.frankerfacez.com/emoticon/244343/1
NotLikeNico,https://cdn.frankerfacez.com/emoticon/99860/1
LilComfy,https://cdn.frankerfacez.com/emoticon/162380/1
ImOut,https://cdn.frankerfacez.com/emoticon/60207/1
ChampPog,https://cdn.frankerfacez.com/emoticon/74762/1
TagW,https://cdn.frankerfacez.com/emoticon/150727/1
FeelsHugMan,https://cdn.frankerfacez.com/emoticon/182474/1
MLADY,https://cdn.frankerfacez.com/emoticon/34531/1
monkaStretch,https://cdn.frankerfacez.com/emoticon/272145/1
SmallBrain,https://cdn.frankerfacez.com/emoticon/181163/1
Cutezume,https://cdn.frankerfacez.com/emoticon/86413/1
TracerXD,https://cdn.frankerfacez.com/emoticon/107714/1
SonicPlant,https://cdn.frankerfacez.com/emoticon/27546/1
Article13,https://cdn.frankerfacez.com/emoticon/280681/1
PogE,https://cdn.frankerfacez.com/emoticon/241188/1
WutBos,https://cdn.frankerfacez.com/emoticon/31198/1
MikuWhat,https://cdn.frankerfacez.com/emoticon/28970/1
LesGo,https://cdn.frankerfacez.com/emoticon/28286/1
KlazenMemes,https://cdn.frankerfacez.com/emoticon/40047/1
GokuPeace,https://cdn.frankerfacez.com/emoticon/80939/1
HawkPls,https://cdn.frankerfacez.com/emoticon/25102/1
KannaUpset,https://cdn.frankerfacez.com/emoticon/164360/1
WellDone,https://cdn.frankerfacez.com/emoticon/3897/1
4Header,https://cdn.frankerfacez.com/emoticon/155739/1
monkaBruh,https://cdn.frankerfacez.com/emoticon/201419/1
cmonBruhLookingOutHisWindow,https://cdn.frankerfacez.com/emoticon/83960/1
SagiriBleh,https://cdn.frankerfacez.com/emoticon/200659/1
PagChamp,https://cdn.frankerfacez.com/emoticon/204978/1
HammerTime,https://cdn.frankerfacez.com/emoticon/22084/1
LilBear,https://cdn.frankerfacez.com/emoticon/185586/1
ssChill,https://cdn.frankerfacez.com/emoticon/138571/1
KingFurry,https://cdn.frankerfacez.com/emoticon/47451/1
FailChan,https://cdn.frankerfacez.com/emoticon/145284/1
PogW,https://cdn.frankerfacez.com/emoticon/260738/1
ZuiZui,https://cdn.frankerfacez.com/emoticon/45431/1
gachiSleeper,https://cdn.frankerfacez.com/emoticon/237803/1
SleepyZebbe,https://cdn.frankerfacez.com/emoticon/37206/1
peepoCry,https://cdn.frankerfacez.com/emoticon/255468/1
Monkas,https://cdn.frankerfacez.com/emoticon/228940/1
RiggedGame,https://cdn.frankerfacez.com/emoticon/30147/1
YanDere,https://cdn.frankerfacez.com/emoticon/34307/1
OhMyDood,https://cdn.frankerfacez.com/emoticon/89824/1
NaM,https://cdn.frankerfacez.com/emoticon/191170/1
modsLUL,https://cdn.frankerfacez.com/emoticon/232333/1
NinoPump,https://cdn.frankerfacez.com/emoticon/166326/1
nekoLewd,https://cdn.frankerfacez.com/emoticon/7914/1
ShimakazeFloat,https://cdn.frankerfacez.com/emoticon/53822/1
sealW,https://cdn.frankerfacez.com/emoticon/77971/1
monkaMegaHands,https://cdn.frankerfacez.com/emoticon/227963/1
PepeSuspicious,https://cdn.frankerfacez.com/emoticon/266074/1
WatFac,https://cdn.frankerfacez.com/emoticon/57697/1
WrongHood,https://cdn.frankerfacez.com/emoticon/35323/1
KappaTrio,https://cdn.frankerfacez.com/emoticon/47794/1
02Stare,https://cdn.frankerfacez.com/emoticon/261746/1
peepoLife,https://cdn.frankerfacez.com/emoticon/250612/1
02Rage,https://cdn.frankerfacez.com/emoticon/264159/1
MakiPocky,https://cdn.frankerfacez.com/emoticon/99785/1
